Query,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SAMEA110420025,ERR9992667,2022-07-27 21:28:38,2022-08-10 14:21:11,2320515.0,700795530.0,2320515.0,302.0,221.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992667/ERR9992667.lite.1,ERX9533074,"JB00594596. CTB/NICD - South Africa, South Africa. JB00594596. 61",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518100,SAMEA110420025,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420025,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499243,,public,D07C10A09EC14F9158DD83AF0D49B8BB,7F18B66857E923304D96230BA7C6F6CB
SAMEA110420024,ERR9992666,2022-07-27 21:28:38,2022-08-10 14:20:50,1984978.0,599463356.0,1984978.0,302.0,188.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9992/ERR9992666/ERR9992666.lite.1,ERX9533073,"JA00796310. CTB/NICD - South Africa, South Africa. JA00796310. 60",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518099,SAMEA110420024,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420024,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499242,,public,6EB79BE29CB8213CE88C59A9C1513242,829DE553633AF12E6D27E5C67D0801A5
SAMEA110420023,ERR9992665,2022-07-27 21:28:38,2022-08-10 14:20:55,2544521.0,768445342.0,2544521.0,302.0,239.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992665/ERR9992665.lite.1,ERX9533072,"IK02978822. CTB/NICD - South Africa, South Africa. IK02978822. 59",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518098,SAMEA110420023,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420023,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499241,,public,F2BA95D15B21787A5E52095F6768C2B2,5D7A95C5CB7A3916844C485F5EA235D8
SAMEA110420022,ERR9992664,2022-07-27 21:28:38,2022-08-10 14:21:08,2316410.0,699555820.0,2316410.0,302.0,219.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992664/ERR9992664.lite.1,ERX9533071,"IH00534256. CTB/NICD - South Africa, South Africa. IH00534256. 58",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518097,SAMEA110420022,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420022,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499240,,public,F0C189ED0AB26CE205E839054780B253,806A1ABAF222DEE5616E84E72CF65ADE
SAMEA110420021,ERR9992663,2022-07-27 21:28:38,2022-08-10 14:20:59,2211856.0,667980512.0,2211856.0,302.0,207.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992663/ERR9992663.lite.1,ERX9533070,"IG02063784. CTB/NICD - South Africa, South Africa. IG02063784. 57",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518096,SAMEA110420021,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420021,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499239,,public,9FDE21B1C9F36368FCB680136FA52C70,D0EEF1DDA0791F94CEAAD62420F8EBD0
SAMEA110420020,ERR9992662,2022-07-27 21:28:38,2022-08-10 14:21:12,2332848.0,704520096.0,2332848.0,302.0,218.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992662/ERR9992662.lite.1,ERX9533069,"IF02701910. CTB/NICD - South Africa, South Africa. IF02701910. 56",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518095,SAMEA110420020,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420020,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499238,,public,92DC7ACC5FE97FF650F26260EE274446,CD81C2B142B26C44911A5076A30FBC9E
SAMEA110420019,ERR9992661,2022-07-27 21:28:38,2022-08-10 14:20:48,1772283.0,535229466.0,1772283.0,302.0,170.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992661/ERR9992661.lite.1,ERX9533068,"IE00879462. CTB/NICD - South Africa, South Africa. IE00879462. 55",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518094,SAMEA110420019,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420019,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499237,,public,C9CDAA4CB65E1660B2D6673224F698A5,AE8488FEDAAD867549E27739B9375547
SAMEA110420018,ERR9992660,2022-07-27 21:28:38,2022-08-10 14:20:48,2095766.0,632921332.0,2095766.0,302.0,194.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992660/ERR9992660.lite.1,ERX9533067,"IE00806700. CTB/NICD - South Africa, South Africa. IE00806700. 54",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518093,SAMEA110420018,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420018,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499236,,public,B928F54EFCF305ECA879085C9CAECA23,91A0ABA3665277781646AE12A8FB0E55
SAMEA110420017,ERR9992659,2022-07-27 21:28:38,2022-08-10 14:21:04,2129462.0,643097524.0,2129462.0,302.0,196.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992659/ERR9992659.lite.1,ERX9533066,"IE00802261. CTB/NICD - South Africa, South Africa. IE00802261. 53",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518092,SAMEA110420017,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420017,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499235,,public,D395501CAB51760D771B8DC697471D37,03DFA1FD91B8AFBFB256A334A51FBA08
SAMEA110420015,ERR9992657,2022-07-27 21:28:38,2022-08-10 14:20:55,2210195.0,667478890.0,2210195.0,302.0,209.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9992/ERR9992657/ERR9992657.lite.1,ERX9533064,"IA00777143. CTB/NICD - South Africa, South Africa. IA00777143. 51",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518090,SAMEA110420015,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420015,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499233,,public,412A43DB558B36060DD810D6F6FF7CE0,6822368A3330C17795A98DA981207A71
SAMEA110420014,ERR9992656,2022-07-27 21:28:38,2022-08-10 14:20:53,2571277.0,776525654.0,2571277.0,302.0,243.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992656/ERR9992656.lite.1,ERX9533063,"GH01099138. CTB/NICD - South Africa, South Africa. GH01099138. 50",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518089,SAMEA110420014,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420014,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499232,,public,861E8CB45D56830F02A340557411AF4F,F509C9DC28150A310594302179CB1819
SAMEA110420013,ERR9992655,2022-07-27 21:28:38,2022-08-10 14:21:02,2136830.0,645322660.0,2136830.0,302.0,199.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992655/ERR9992655.lite.1,ERX9533062,"GF00440670. CTB/NICD - South Africa, South Africa. GF00440670. 49",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518088,SAMEA110420013,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420013,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499231,,public,8F54F8CF97D084680B33036C4E10C9F6,8AB5E42D9DFF87324179C78FD3548C59
SAMEA110420012,ERR9992654,2022-07-27 21:28:38,2022-08-10 14:20:44,2037450.0,615309900.0,2037450.0,302.0,195.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992654/ERR9992654.lite.1,ERX9533061,"GA01166628. CTB/NICD - South Africa, South Africa. GA01166628. 48",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518087,SAMEA110420012,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420012,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499230,,public,44EC8C50A2DD0381080AAA6B18BAC5F5,196EBC56259BFC0D8331BCA6BC925FB3
SAMEA110420011,ERR9992653,2022-07-27 21:28:38,2022-08-10 14:20:44,2099500.0,634049000.0,2099500.0,302.0,199.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992653/ERR9992653.lite.1,ERX9533060,"HN02761793. CTB/NICD - South Africa, South Africa. HN02761793. 47",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518086,SAMEA110420011,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420011,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499229,,public,061DDF85CAF8D1714851B4BB18D9A3C0,B8679B67C29E978FE84EB6C7A73F6757
SAMEA110420010,ERR9992652,2022-07-27 21:28:38,2022-08-10 14:20:58,2589286.0,781964372.0,2589286.0,302.0,242.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992652/ERR9992652.lite.1,ERX9533059,"HG06466547. CTB/NICD - South Africa, South Africa. HG06466547. 46",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518085,SAMEA110420010,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420010,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499228,,public,C26763C06A3BFB3FB72FF671ED21D5AE,D6A713063D528409A4837B7D5AA6435C
SAMEA110420009,ERR9992651,2022-07-27 21:28:38,2022-08-10 14:20:36,1987871.0,600337042.0,1987871.0,302.0,185.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992651/ERR9992651.lite.1,ERX9533058,"EB00612224. CTB/NICD - South Africa, South Africa. EB00612224. 45",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518084,SAMEA110420009,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420009,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499227,,public,0F9BC4CDF87383AC43F9FB20982EB86F,E57AE5DE64538E9247FFAAF67D85F238
SAMEA110420008,ERR9992650,2022-07-27 21:28:38,2022-08-10 14:20:50,2044305.0,617380110.0,2044305.0,302.0,192.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992650/ERR9992650.lite.1,ERX9533057,"CG05374575. CTB/NICD - South Africa, South Africa. CG05374575. 44",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518083,SAMEA110420008,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420008,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499226,,public,70257EA071C4CDDC22A500159ABD05EB,43D073C34D6A86BBB125B0434634B551
SAMEA110420007,ERR9992649,2022-07-27 21:28:38,2022-08-10 14:20:57,2078648.0,627751696.0,2078648.0,302.0,199.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992649/ERR9992649.lite.1,ERX9533056,"CC00576464. CTB/NICD - South Africa, South Africa. CC00576464. 43",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518082,SAMEA110420007,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420007,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499225,,public,37D785A00B6068721F0C1359E3399A8C,857EAA2F8ED759029138BA6EA5A09D68
SAMEA110420006,ERR9992648,2022-07-27 21:28:38,2022-08-10 14:20:55,2044803.0,617530506.0,2044803.0,302.0,190.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992648/ERR9992648.lite.1,ERX9533055,"NJ00352365. CTB/NICD - South Africa, South Africa. NJ00352365. 42",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518081,SAMEA110420006,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420006,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499224,,public,58F0EC313160E4C47FBEB613496A6C28,8757C83E708C32E219D4BE8752855438
SAMEA110420005,ERR9992647,2022-07-27 21:28:38,2022-08-10 14:21:12,2216398.0,669352196.0,2216398.0,302.0,212.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992647/ERR9992647.lite.1,ERX9533054,"CH01002604. CTB/NICD - South Africa, South Africa. CH01002604. 41",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518080,SAMEA110420005,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420005,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499223,,public,E06C6480F10FE43F830AC5DB13FA24DC,3674E4FAC2CF0EC25B52986DE9918FE6
SAMEA110420004,ERR9992646,2022-07-27 21:28:38,2022-08-10 14:20:46,2212340.0,668126680.0,2212340.0,302.0,214.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992646/ERR9992646.lite.1,ERX9533053,"CE05211917. CTB/NICD - South Africa, South Africa. CE05211917. 40",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518079,SAMEA110420004,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420004,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499222,,public,50AA25C3A181E8C9E9B47FE1E611E40D,2222365875C28B3AF8A98FCA565EE726
SAMEA110420002,ERR9992645,2022-07-27 21:28:38,2022-08-10 14:20:59,2205893.0,666179686.0,2205893.0,302.0,204.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992645/ERR9992645.lite.1,ERX9533052,"NO00367629. CTB/NICD - South Africa, South Africa. NO00367629. 39",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518078,SAMEA110420002,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420002,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499221,,public,D607840E75597A94659CAB7CC6D4AB8E,A27CD699CD287175849E09C633A24506
SAMEA110420001,ERR9992644,2022-07-27 21:28:38,2022-08-10 14:20:40,2149358.0,649106116.0,2149358.0,302.0,203.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992644/ERR9992644.lite.1,ERX9533051,"CC00666803. CTB/NICD - South Africa, South Africa. CC00666803. 38",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518077,SAMEA110420001,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420001,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499220,,public,BAF7FA09555105FD0802D401FF57B904,3E62B0FB2BCF0DF8E57BF3B8431BD39D
SAMEA110420000,ERR9992643,2022-07-27 21:28:38,2022-08-10 14:20:23,2287584.0,690850368.0,2287584.0,302.0,212.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992643/ERR9992643.lite.1,ERX9533050,"LA01286645. CTB/NICD - South Africa, South Africa. LA01286645. 37",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518076,SAMEA110420000,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420000,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499219,,public,4AF980FB602080A743C39FBEC3597EE4,BC84CEC2A8D80A5433E44FCDC84801A4
SAMEA110419999,ERR9992642,2022-07-27 21:28:38,2022-08-10 14:19:54,1927318.0,582050036.0,1927318.0,302.0,181.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992642/ERR9992642.lite.1,ERX9533049,"CE04366774. CTB/NICD - South Africa, South Africa. CE04366774. 36",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518075,SAMEA110419999,simple,1773.0,Mycobacterium tuberculosis,SAMEA110419999,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499218,,public,F2BDABFD7412705A6A11342CE6461F42,C923E8AD4200FBC43E096147D71C04AB
SAMEA110419998,ERR9992641,2022-07-27 21:28:38,2022-08-10 14:19:58,2030254.0,613136708.0,2030254.0,302.0,193.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992641/ERR9992641.lite.1,ERX9533048,"CA03221261. CTB/NICD - South Africa, South Africa. CA03221261. 35",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518074,SAMEA110419998,simple,1773.0,Mycobacterium tuberculosis,SAMEA110419998,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499217,,public,089BF6E3E163918B05DA477F6B6EA939,6D39711169DEAA151011434F92F7AAA6
SAMEA110419997,ERR9992640,2022-07-27 21:28:38,2022-08-10 14:19:42,1965528.0,593589456.0,1965528.0,302.0,187.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992640/ERR9992640.lite.1,ERX9533047,"BH02607653. CTB/NICD - South Africa, South Africa. BH02607653. 33",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518073,SAMEA110419997,simple,1773.0,Mycobacterium tuberculosis,SAMEA110419997,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499216,,public,D31160D4FEF8931FD667FF2AC7678476,D3910EC7272AE3C1EDD7B8A1898E93F1
SAMEA110419996,ERR9992639,2022-07-27 21:28:38,2022-08-10 14:20:00,2100623.0,634388146.0,2100623.0,302.0,196.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992639/ERR9992639.lite.1,ERX9533046,"BH03153642. CTB/NICD - South Africa, South Africa. BH03153642. 32",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518072,SAMEA110419996,simple,1773.0,Mycobacterium tuberculosis,SAMEA110419996,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499215,,public,00F326A6E9476EAF41FD406CF77DF439,8428C7C684165B88E090ECE1B57DAEFB
SAMEA110419995,ERR9992638,2022-07-27 21:28:38,2022-08-10 14:19:51,2056239.0,620984178.0,2056239.0,302.0,191.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992638/ERR9992638.lite.1,ERX9533045,"BF03623418. CTB/NICD - South Africa, South Africa. BF03623418. 31",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518071,SAMEA110419995,simple,1773.0,Mycobacterium tuberculosis,SAMEA110419995,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499214,,public,2A1C399CAC740A340526891937500EF3,04EDE5E2A1BB306475A90DB44FDD28FA
SAMEA110419994,ERR9992637,2022-07-27 21:28:38,2022-08-10 14:20:09,1828392.0,552174384.0,1828392.0,302.0,175.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9992/ERR9992637/ERR9992637.lite.1,ERX9533044,"BC01832123. CTB/NICD - South Africa, South Africa. BC01832123. 30",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518070,SAMEA110419994,simple,1773.0,Mycobacterium tuberculosis,SAMEA110419994,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499213,,public,1C09A5E432D4088FFBB854AAB43CB441,11A83CFEE10A6ED3E4144FB3755F25FD
SAMEA110419993,ERR9992636,2022-07-27 21:28:38,2022-08-10 14:20:06,1824423.0,550975746.0,1824423.0,302.0,183.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992636/ERR9992636.lite.1,ERX9533043,"BC01820023. CTB/NICD - South Africa, South Africa. BC01820023. 29",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518069,SAMEA110419993,simple,1773.0,Mycobacterium tuberculosis,SAMEA110419993,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499212,,public,D29EA8A8E628088AB950A609D982EE38,855BA9FF4826514F7A7A91EF047D8136
SAMEA110419992,ERR9992635,2022-07-27 21:28:38,2022-08-10 14:19:54,2087308.0,630367016.0,2087308.0,302.0,194.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992635/ERR9992635.lite.1,ERX9533042,"BC01775339. CTB/NICD - South Africa, South Africa. BC01775339. 28",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518068,SAMEA110419992,simple,1773.0,Mycobacterium tuberculosis,SAMEA110419992,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499211,,public,E01E558B05B91A0BC4425D1076E9DDBA,29D5D3FDB7A004EF945C5386FB448193
SAMEA110419991,ERR9992634,2022-07-27 21:28:38,2022-08-10 14:19:54,2068401.0,624657102.0,2068401.0,302.0,194.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992634/ERR9992634.lite.1,ERX9533041,"BC01805806. CTB/NICD - South Africa, South Africa. BC01805806. 27",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518067,SAMEA110419991,simple,1773.0,Mycobacterium tuberculosis,SAMEA110419991,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499210,,public,958EB7D250D3606EB8B00CC89C765933,389A0DBAFF1F42519F9365DAA6B311E8
SAMEA110419990,ERR9992633,2022-07-27 21:28:38,2022-08-10 14:28:14,2254231.0,680777762.0,2254231.0,302.0,211.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992633/ERR9992633.lite.1,ERX9533040,"BC01767829. CTB/NICD - South Africa, South Africa. BC01767829. 26",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518066,SAMEA110419990,simple,1773.0,Mycobacterium tuberculosis,SAMEA110419990,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499209,,public,4EFCB2F172E6F5195F7D2D1ED6B03EDF,0452C0D8E2AF6F04612CEEB320A43A8F
